15173164,ULV North,CTY CPTM VA XD KHAI ANH,20.94447050000002,105.87306780000000,1
50100085,ULV North,CTY HUONG TOAN- TUYÊN QUANG,21.81260300000000,105.21170500000000,1
15175187,ULV South,CTY THAI BINH DUONG,10.73979510000000,106.73321850000002,1
15175186,ULV South,CTY THANH NHA,10.73476100000000,106.62215900000000,1
50100097,ULV North,CTY TNHH BAO DUNG-BAC QUANG,22.42423900000000,104.82091300000000,1
15134153,ULV Central,CTY TNHH DV TM HOANG PHAN,1.00000000000000,16.46794800000000,1
15192558,ULV North,CTY TNHH E.B VINH PHUC,21.30868300000000,105.62197200000000,1
50100057,ULV North,CTY TNHH HONG  DUC-HA TINH,18.36592000000000,105.86560000000000,1
50100056,ULV North,CTY TNHH HONG DUC-DUC THO,18.50236400000000,105.58847500000000,1
50100497,ULV North,CTY TNHH KHANH HOA - HA GIANG,22.81635000000000,104.98117400000000,1
15239230,ULV North,CTY TNHH KINH DOANH THUONG MAI THUAN HUNG,20.43827000000000,106.34953100000000,1
15147536,ULV Central,CTY TNHH LOTTE MART DA NANG,1.00000000000000,16.03485900000000,1
15118808,ULV North,CTY TNHH LUU LAN PHU THO,21.40634400000000,105.36124300000000,1
50100258,ULV North,CTY TNHH METRO THANG LONG,21.05280800000000,105.78091200000000,1
50100084,ULV North,CTY TNHH MINH THAI - HAI DUONG,20.94068900000000,106.30762000000000,1
50100494,ULV North,CTY TNHH NGOC CANH -  NGHIA HUNG,20.19521600000000,106.17573800000000,1
50100139,ULV Central,CTY TNHH NGUYEN MINH HOANG,3.17307600000000,101.67915300000000,1
15281034,ULV South,CTY TNHH QT UNILEVER VN-CBCNV-CU CHI,10.97042300000000,106.48186300000000,1
50100536,ULV South,CTY TNHH QT UNILEVER VN-CBCNV-STAFF SALE,10.72702800000000,106.72236500000000,1
50100066,ULV North,CTY TNHH THANH DAT,21.28297806858018,106.21902400000000,1
50100155,ULV Central,CTY TNHH THANH TRONG,1.00000000000000,15.10945800000000,1
15087058,ULV Central,CTY TNHH THIEN TRUONG,1.00000000000000,15.54950200000000,1
50100090,ULV North,CTY TNHH TM HONG THIEU,18.10444200000000,106.25368500000000,1
50100015,ULV North,CTY TNHH TM MINH TUAN - HA NOI,20.95372230000000,105.83714810000001,1
15130705,ULV Central,CTY TNHH TM NGOC PHUONG,1.00000000000000,17.40896600000000,1
50100498,ULV North,CTY TNHH TM PHUC SON,21.55502500000000,105.85259800000000,1
50100185,ULV Central,CTY TNHH TM TRUNG TIN,14.44224000000000,109.00371300000000,1
50100103,ULV North,CTY TNHH TM-DV SINH PHUONG,20.97228500000000,107.08347300000000,1
50100013,ULV North,CTY TNHH TUNG BACH,21.06454100000000,105.83343100000000,1
50100113,ULV North,CTY TNHH TUNG LOC - SON LA,21.32778000000000,103.92890100000000,1
15089296,ULV North,CTY TNHH VINH GIANG,21.15300200000000,106.11399000000000,1
50100046,ULV North,CTY TNHH XD-TM ANH DUC,20.22998600000000,105.98898100000000,1
50100215,ULV South,HOP TAC XA TM DV CU CHI (1),10.97258100000000,106.49608900000000,1
15561219,ULV South,S-RETAIL,10.96328016274450,106.51498535000002,1
15505446,ULV South,CONG TY TNHH CUONG HUNG DUNG,9.84604260000000,106.10380859999997,1
15544058,ULV South,DOANH NGHIEP TU NHAN TM DV CUONG THINH,9.43124128316330,105.74731233527612,1
15168921,ULV South,CTY TNHH MTV DA LOI PHUC,9.96540400000000,105.11277500000000,1
V103,ULV Central,Da Nang DC Central,3.02059400000000,101.57907890000001,1
15331046,ULV South,CN CONG TY CP THUONG MAI DICH VU,10.38252300000000,106.05814000000000,1
50100618,ULV South,CONG TY CP THUONG MAI DICH VU DAI KHANH,10.10531900000000,105.70725700000000,1
15283563,ULV South,CHI NHANH CONG TY CO PHAN TMDV DAI KHANH,10.45603800000000,105.64289500000000,1
15316106,ULV South,CHI NHANH CONG TY CO PHAN TMDV DAI KHANH,10.78290100000000,105.37166800000000,1
15263318,ULV South,CHI NHANH CONG TY CP TMDV DAI KHANH,9.98091800000000,105.09749700000000,1
15538033,ULV South,CONG TY TNHH DANG HOANG KHANG,9.78259479999999,105.46123400000002,1
15632853,ULV South,CONG TY TNHH MTV DANG VAN CUONG,10.39108616276822,105.96932350000000,1
15369840,ULV South,CONG TY TNHH THINH PHAT DANH TRA,13.94215100000000,108.01050600000000,1
15142795,ULV South,CTY TNHH DAO PHUONG LINH,11.05724400000000,107.16989200000000,1
15611527,ULV South,CONG TY TNHH DAU TU TM-DV DAT LOI,10.64231220000000,107.24112630000002,1
18025648,ULV South,WINMART PLUS,10.10884230000000,105.70659079999997,1
15333321,ULV South,CONG TY CO PHAN DELI YOURS PHU QUOC,10.22192800000000,103.95720900000000,1
15497714,ULV South,CONG TY CO PHAN PHAN PHOI DELI YOURS,10.22264119040173,103.96765864999999,1
15497715,ULV South,CONG TY CO PHAN PHAN PHOI DELI YOURS,10.22574864433844,103.96260494999999,1
50100549,ULV South,CONG TY CO PHAN THUONG MAI THOI TRANG,10.83256100000000,106.61269800000000,1
